date,product,category,price,current_stock,sold,revenue,weather,festival,location,restock_added
2025-01-13,T-Shirt,Casual,672,24,9,6048,Cold,None,Dhaka,0
2025-07-20,Shirt,Formal,1532,47,2,3064,Sunny,None,Sylhet,0
2025-03-14,Saree,Traditional,3288,39,1,3288,Sunny,None,Dhaka,0
2025-03-03,Panjabi,Ethnic,2022,26,3,6066,Sunny,None,Sylhet,0
2025-01-08,T-Shirt,Casual,888,20,4,3552,Rainy,None,Chattogram,0
2025-11-14,Panjabi,Ethnic,1875,19,7,13125,Cold,None,Chattogram,0
2025-11-25,T-Shirt,Casual,766,20,0,0,Rainy,None,Dhaka,0
2025-05-18,Saree,Traditional,3295,33,6,19770,Sunny,None,Dhaka,0
2025-08-23,T-Shirt,Casual,701,14,6,4206,Cold,None,Sylhet,0
2025-08-23,Saree,Traditional,3221,32,1,3221,Cold,None,Sylhet,0
2025-07-24,Panjabi,Ethnic,1957,19,0,0,Sunny,None,Sylhet,0
2025-08-05,Shirt,Formal,1616,47,0,0,Sunny,None,Sylhet,0
2025-07-16,Panjabi,Ethnic,1870,16,3,5610,Rainy,None,Chattogram,0
2025-01-26,Hoodie,Winter,2391,32,2,4782,Sunny,None,Dhaka,0
2025-10-15,Hoodie,Winter,2225,32,0,0,Rainy,None,Chattogram,0
2025-07-01,Hoodie,Winter,2206,32,0,0,Rainy,None,Dhaka,0
2025-10-14,Hoodie,Winter,2172,31,1,2172,Rainy,None,Dhaka,0
2025-09-25,T-Shirt,Casual,560,10,4,2240,Cold,None,Chattogram,0
2025-08-13,Panjabi,Ethnic,1917,15,1,1917,Rainy,None,Chattogram,0
2025-04-08,T-Shirt,Casual,823,46,6,4938,Cold,Ramadan,Dhaka,42
2025-07-27,Panjabi,Ethnic,1986,11,4,7944,Rainy,None,Sylhet,0
2025-12-03,Hoodie,Winter,2330,22,9,20970,Cold,None,Sylhet,0
2025-10-12,Jeans,Denim,2327,12,0,0,Humid,None,Chattogram,0
2025-02-14,Jeans,Denim,2327,12,0,0,Rainy,None,Sylhet,0
2025-08-14,T-Shirt,Casual,555,42,4,2220,Sunny,None,Chattogram,0
2025-09-15,T-Shirt,Casual,671,37,5,3355,Humid,None,Chattogram,0
2025-02-02,Jeans,Denim,2571,12,0,0,Rainy,None,Chattogram,0
2025-12-03,Saree,Traditional,3390,27,5,16950,Sunny,None,Chattogram,0
2025-10-19,Panjabi,Ethnic,1853,53,6,11118,Humid,None,Dhaka,48
2025-01-17,Shirt,Formal,1271,47,0,0,Cold,None,Sylhet,0
2025-09-22,Panjabi,Ethnic,1958,41,12,23496,Humid,None,Sylhet,0
2025-09-20,T-Shirt,Casual,806,35,2,1612,Humid,None,Dhaka,0
2025-01-16,Saree,Traditional,3443,19,8,27544,Rainy,None,Dhaka,0
2025-12-09,Hoodie,Winter,2194,20,2,4388,Humid,None,Sylhet,0
2025-07-31,Hoodie,Winter,2368,17,3,7104,Rainy,None,Sylhet,0
2025-05-18,T-Shirt,Casual,798,30,5,3990,Sunny,Eid,Chattogram,0
2025-04-23,Saree,Traditional,3428,34,19,65132,Rainy,Eid,Chattogram,34
2025-01-03,Hoodie,Winter,2095,14,3,6285,Rainy,None,Sylhet,0
2025-09-19,T-Shirt,Casual,767,28,2,1534,Sunny,None,Sylhet,0
2025-06-22,T-Shirt,Casual,766,24,4,3064,Rainy,None,Chattogram,0
2025-02-15,Panjabi,Ethnic,1768,34,7,12376,Humid,None,Chattogram,0
2025-11-01,Jeans,Denim,2610,12,0,0,Humid,None,Chattogram,0
2025-02-19,Saree,Traditional,3276,33,1,3276,Cold,None,Chattogram,0
2025-01-14,Saree,Traditional,3160,33,0,0,Humid,None,Sylhet,0
2025-08-01,T-Shirt,Casual,599,15,9,5391,Rainy,None,Dhaka,0
2025-01-12,T-Shirt,Casual,795,57,6,4770,Cold,None,Sylhet,48
2025-01-15,Hoodie,Winter,2122,39,11,23342,Cold,None,Dhaka,36
2025-04-21,Hoodie,Winter,2124,37,2,4248,Humid,None,Dhaka,0
2025-01-25,Panjabi,Ethnic,1887,33,1,1887,Humid,None,Chattogram,0
2025-04-14,Jeans,Denim,2317,12,0,0,Sunny,Pohela Boishakh,Dhaka,0
2025-04-22,Shirt,Formal,1444,44,3,4332,Rainy,None,Sylhet,0
2025-07-08,Panjabi,Ethnic,1926,31,2,3852,Sunny,None,Chattogram,0
2025-05-27,T-Shirt,Casual,913,52,5,4565,Sunny,None,Dhaka,0
2025-05-25,T-Shirt,Casual,661,49,3,1983,Humid,Eid,Dhaka,0
2025-05-04,Panjabi,Ethnic,1760,34,27,47520,Rainy,Eid,Chattogram,30
2025-06-24,Hoodie,Winter,2326,33,4,9304,Sunny,None,Chattogram,0
2025-03-11,Shirt,Formal,1481,41,3,4443,Humid,None,Dhaka,0
2025-12-21,T-Shirt,Casual,768,42,7,5376,Rainy,None,Chattogram,0
2025-07-31,Hoodie,Winter,2336,33,0,0,Rainy,None,Dhaka,0
2025-07-08,T-Shirt,Casual,769,37,5,3845,Cold,None,Dhaka,0
2025-02-16,Hoodie,Winter,2169,26,7,15183,Rainy,None,Sylhet,0
2025-01-20,Jeans,Denim,2637,10,2,5274,Sunny,None,Sylhet,0
2025-11-12,Hoodie,Winter,2434,26,0,0,Sunny,None,Sylhet,0
2025-10-20,Jeans,Denim,2255,32,1,2255,Sunny,None,Dhaka,23
2025-01-19,Shirt,Formal,1527,38,3,4581,Cold,None,Sylhet,0
2025-08-10,T-Shirt,Casual,694,33,4,2776,Sunny,None,Dhaka,0
2025-11-02,Saree,Traditional,3293,33,0,0,Humid,None,Sylhet,0
2025-05-03,Panjabi,Ethnic,2034,26,8,16272,Cold,None,Chattogram,0
2025-05-22,Hoodie,Winter,2275,26,0,0,Rainy,None,Chattogram,0
2025-05-12,Saree,Traditional,3372,29,4,13488,Humid,None,Chattogram,0
2025-02-06,Hoodie,Winter,2063,21,5,10315,Rainy,None,Dhaka,0
2025-08-23,Panjabi,Ethnic,1885,22,4,7540,Humid,None,Dhaka,0
2025-08-06,Shirt,Formal,1457,37,1,1457,Cold,None,Sylhet,0
2025-04-18,Hoodie,Winter,2323,19,2,4646,Sunny,Eid,Sylhet,0
2025-01-10,Saree,Traditional,3332,21,8,26656,Cold,None,Chattogram,0
2025-07-14,T-Shirt,Casual,902,30,3,2706,Cold,None,Sylhet,0
2025-11-12,Shirt,Formal,1424,37,0,0,Humid,None,Sylhet,0
2025-09-05,Jeans,Denim,2592,32,0,0,Rainy,None,Dhaka,0
2025-11-06,Hoodie,Winter,2240,51,10,22400,Humid,None,Chattogram,42
2025-06-27,Hoodie,Winter,2450,49,2,4900,Sunny,None,Sylhet,0
2025-10-07,Shirt,Formal,1283,31,6,7698,Humid,None,Sylhet,0
2025-11-03,Hoodie,Winter,2202,47,2,4404,Rainy,None,Chattogram,0
2025-01-27,Shirt,Formal,1570,27,4,6280,Humid,None,Sylhet,0
2025-02-01,Saree,Traditional,3411,19,2,6822,Rainy,None,Chattogram,0
2025-10-04,Panjabi,Ethnic,1796,19,3,5388,Rainy,None,Dhaka,0
2025-10-14,Panjabi,Ethnic,1717,16,3,5151,Sunny,None,Sylhet,0
2025-10-22,Panjabi,Ethnic,1691,15,1,1691,Rainy,None,Sylhet,0
2025-09-04,Hoodie,Winter,2302,42,5,11510,Humid,None,Chattogram,0
2025-09-10,Saree,Traditional,3439,15,4,13756,Cold,None,Chattogram,0
2025-10-10,Hoodie,Winter,2069,38,4,8276,Rainy,None,Sylhet,0
2025-11-08,Shirt,Formal,1573,26,1,1573,Humid,None,Chattogram,0
2025-07-03,Shirt,Formal,1452,18,8,11616,Rainy,None,Chattogram,0
2025-01-25,Saree,Traditional,3169,12,3,9507,Humid,None,Chattogram,0
2025-07-16,Shirt,Formal,1288,14,4,5152,Humid,None,Chattogram,0
2025-12-23,Hoodie,Winter,2123,27,11,23353,Cold,None,Chattogram,0
2025-05-11,Panjabi,Ethnic,2018,11,4,8072,Cold,None,Sylhet,0
2025-01-05,Shirt,Formal,1468,14,0,0,Sunny,None,Dhaka,0
2025-11-09,Hoodie,Winter,2222,23,4,8888,Rainy,None,Sylhet,0
2025-10-13,Panjabi,Ethnic,1944,50,4,7776,Cold,None,Chattogram,43
2025-08-07,Jeans,Denim,2478,32,0,0,Humid,None,Chattogram,0
2025-07-27,Saree,Traditional,3174,33,8,25392,Cold,None,Sylhet,29
2025-02-07,Hoodie,Winter,2163,20,3,6489,Humid,None,Chattogram,0
2025-01-07,Saree,Traditional,3261,23,10,32610,Rainy,None,Dhaka,0
2025-04-15,Saree,Traditional,3167,34,19,60173,Sunny,Eid,Dhaka,30
2025-08-03,Hoodie,Winter,2362,17,3,7086,Sunny,None,Sylhet,0
2025-02-15,Shirt,Formal,1314,14,0,0,Rainy,None,Dhaka,0
2025-09-03,Shirt,Formal,1374,10,4,5496,Sunny,None,Chattogram,0
2025-03-16,Shirt,Formal,1324,58,2,2648,Cold,Ramadan,Sylhet,50
2025-12-05,Hoodie,Winter,2294,43,11,25234,Humid,None,Chattogram,37
2025-06-25,Jeans,Denim,2590,32,0,0,Humid,None,Sylhet,0
2025-04-23,Panjabi,Ethnic,1992,48,2,3984,Rainy,Eid,Sylhet,0
2025-02-26,T-Shirt,Casual,895,26,4,3580,Sunny,None,Dhaka,0
2025-05-13,Saree,Traditional,3188,27,7,22316,Rainy,None,Chattogram,0
2025-06-26,Shirt,Formal,1494,49,9,13446,Humid,None,Sylhet,0
2025-03-07,Panjabi,Ethnic,1867,41,7,13069,Cold,Ramadan,Chattogram,0
2025-02-16,Panjabi,Ethnic,1805,33,8,14440,Cold,None,Chattogram,0
2025-12-09,Shirt,Formal,1503,42,7,10521,Cold,None,Dhaka,0
2025-05-27,T-Shirt,Casual,844,24,2,1688,Rainy,None,Dhaka,0
2025-03-27,Shirt,Formal,1561,39,3,4683,Humid,None,Sylhet,0
2025-09-10,Panjabi,Ethnic,1851,29,4,7404,Sunny,None,Sylhet,0
2025-01-24,Saree,Traditional,3149,16,11,34639,Sunny,None,Chattogram,0
2025-12-09,Jeans,Denim,2401,32,0,0,Cold,None,Dhaka,0
2025-10-24,Panjabi,Ethnic,1902,18,11,20922,Cold,None,Sylhet,0
2025-12-18,Shirt,Formal,1288,36,3,3864,Cold,None,Chattogram,0
2025-04-06,Saree,Traditional,3332,13,3,9996,Cold,Eid,Chattogram,0
2025-04-27,Shirt,Formal,1548,34,2,3096,Humid,Ramadan,Chattogram,0
2025-03-20,Shirt,Formal,1468,30,4,5872,Rainy,None,Sylhet,0
2025-09-09,Panjabi,Ethnic,1788,10,8,14304,Rainy,None,Sylhet,0
2025-11-10,Hoodie,Winter,2212,41,2,4424,Humid,None,Chattogram,0
2025-07-03,Hoodie,Winter,2283,41,0,0,Cold,None,Chattogram,0
2025-01-11,Jeans,Denim,2443,29,3,7329,Sunny,None,Chattogram,0
2025-04-06,Saree,Traditional,3182,35,12,38184,Humid,Pohela Boishakh,Sylhet,34
2025-09-15,Jeans,Denim,2311,29,0,0,Sunny,None,Dhaka,0
2025-10-03,Jeans,Denim,2366,28,1,2366,Humid,None,Sylhet,0
2025-03-24,Panjabi,Ethnic,2009,55,2,4018,Rainy,None,Dhaka,47
2025-12-16,Jeans,Denim,2483,28,0,0,Sunny,None,Chattogram,0
2025-01-15,Panjabi,Ethnic,1786,52,3,5358,Cold,None,Chattogram,0
2025-08-21,Saree,Traditional,3095,34,1,3095,Humid,None,Dhaka,0
2025-03-25,Jeans,Denim,2572,28,0,0,Sunny,None,Sylhet,0
2025-09-15,Jeans,Denim,2327,28,0,0,Sunny,None,Chattogram,0
2025-09-12,Saree,Traditional,3221,26,8,25768,Humid,None,Sylhet,0
2025-11-30,Shirt,Formal,1519,30,0,0,Rainy,None,Chattogram,0
2025-04-03,Jeans,Denim,2595,28,0,0,Sunny,Pohela Boishakh,Dhaka,0
2025-01-01,Shirt,Formal,1340,28,2,2680,Sunny,None,Dhaka,0
2025-08-20,T-Shirt,Casual,781,19,5,3905,Humid,None,Dhaka,0
2025-04-10,Hoodie,Winter,2100,38,3,6300,Cold,None,Sylhet,0
2025-01-24,Jeans,Denim,2374,28,0,0,Rainy,None,Sylhet,0
2025-07-22,Hoodie,Winter,2299,35,3,6897,Cold,None,Chattogram,0
2025-11-24,Panjabi,Ethnic,1884,43,9,16956,Sunny,None,Chattogram,0
2025-02-24,Panjabi,Ethnic,1833,36,7,12831,Humid,None,Chattogram,0
2025-09-06,Shirt,Formal,1294,22,6,7764,Sunny,None,Chattogram,0
2025-10-04,Shirt,Formal,1409,21,1,1409,Cold,None,Chattogram,0
2025-05-21,Shirt,Formal,1264,17,4,5056,Sunny,None,Dhaka,0
2025-02-09,Shirt,Formal,1277,16,1,1277,Rainy,None,Dhaka,0
2025-02-28,Saree,Traditional,3155,18,8,25240,Rainy,Ramadan,Dhaka,0
2025-12-09,Jeans,Denim,2569,27,1,2569,Rainy,None,Dhaka,0
2025-12-25,Shirt,Formal,1575,16,0,0,Humid,None,Sylhet,0
2025-11-24,Hoodie,Winter,2430,25,10,24300,Humid,None,Chattogram,0
2025-02-25,Hoodie,Winter,2165,25,0,0,Humid,None,Sylhet,0
2025-01-03,Shirt,Formal,1366,15,1,1366,Rainy,None,Dhaka,0
2025-03-05,Hoodie,Winter,2172,22,3,6516,Rainy,None,Sylhet,0
2025-01-22,Panjabi,Ethnic,1785,34,2,3570,Cold,None,Dhaka,0
2025-05-05,Panjabi,Ethnic,1768,25,9,15912,Cold,None,Dhaka,0
2025-08-31,Hoodie,Winter,2125,19,3,6375,Humid,None,Chattogram,0
2025-11-01,Shirt,Formal,1306,14,1,1306,Sunny,None,Sylhet,0
2025-03-01,T-Shirt,Casual,767,19,0,0,Humid,None,Chattogram,0
2025-06-18,Jeans,Denim,2430,27,0,0,Humid,None,Dhaka,0
2025-10-14,Shirt,Formal,1379,13,1,1379,Cold,None,Sylhet,0
2025-09-18,Jeans,Denim,2633,27,0,0,Sunny,None,Dhaka,0
2025-06-27,Hoodie,Winter,2246,15,4,8984,Humid,None,Dhaka,0
2025-09-22,T-Shirt,Casual,572,12,7,4004,Humid,None,Sylhet,0
2025-12-24,Panjabi,Ethnic,1711,18,7,11977,Sunny,None,Sylhet,0
2025-04-14,T-Shirt,Casual,747,11,1,747,Sunny,None,Chattogram,0
2025-02-03,Jeans,Denim,2346,27,0,0,Sunny,None,Chattogram,0
2025-05-11,Panjabi,Ethnic,2043,15,3,6129,Cold,None,Chattogram,0
2025-01-22,Panjabi,Ethnic,1906,56,7,13342,Humid,None,Chattogram,48
2025-06-08,Hoodie,Winter,2271,12,3,6813,Sunny,None,Sylhet,0
2025-02-19,Saree,Traditional,3347,15,3,10041,Humid,None,Chattogram,0
2025-02-13,Hoodie,Winter,2264,48,6,13584,Humid,None,Dhaka,42
2025-07-02,Saree,Traditional,3195,29,7,22365,Sunny,None,Chattogram,21
2025-04-24,Shirt,Formal,1253,10,3,3759,Rainy,Eid,Sylhet,0
2025-10-02,Panjabi,Ethnic,1988,56,0,0,Sunny,None,Sylhet,0
2025-09-04,T-Shirt,Casual,612,51,3,1836,Rainy,None,Dhaka,43
2025-01-10,Jeans,Denim,2576,26,1,2576,Sunny,None,Chattogram,0
2025-09-04,Jeans,Denim,2338,26,0,0,Sunny,None,Chattogram,0
2025-01-08,Jeans,Denim,2512,24,2,5024,Cold,None,Sylhet,0
2025-09-03,Shirt,Formal,1385,47,6,8310,Sunny,None,Sylhet,43
2025-04-11,Saree,Traditional,3344,29,0,0,Humid,None,Chattogram,0
2025-06-26,Panjabi,Ethnic,1988,55,1,1988,Humid,None,Chattogram,0
2025-01-19,Shirt,Formal,1353,42,5,6765,Rainy,None,Sylhet,0
2025-07-25,Hoodie,Winter,2133,45,3,6399,Rainy,None,Dhaka,0
2025-07-21,Jeans,Denim,2624,21,3,7872,Cold,None,Chattogram,0
2025-05-18,Hoodie,Winter,2194,45,0,0,Humid,None,Sylhet,0
2025-07-24,T-Shirt,Casual,581,45,6,3486,Rainy,None,Sylhet,0
2025-07-08,Saree,Traditional,3268,23,6,19608,Cold,None,Sylhet,0
2025-02-03,Shirt,Formal,1441,36,6,8646,Humid,None,Chattogram,0
2025-10-20,T-Shirt,Casual,699,43,2,1398,Sunny,None,Sylhet,0
2025-09-06,Hoodie,Winter,2419,43,2,4838,Rainy,None,Sylhet,0
2025-06-04,Hoodie,Winter,2361,39,4,9444,Cold,None,Chattogram,0
2025-02-18,Saree,Traditional,3435,20,3,10305,Rainy,None,Chattogram,0
2025-07-10,Saree,Traditional,3387,19,1,3387,Rainy,None,Chattogram,0
2025-10-31,Jeans,Denim,2537,21,0,0,Cold,None,Sylhet,0
2025-05-31,Jeans,Denim,2579,20,1,2579,Cold,None,Sylhet,0
2025-10-08,Shirt,Formal,1492,32,4,5968,Sunny,None,Dhaka,0
2025-10-13,T-Shirt,Casual,804,38,5,4020,Rainy,None,Dhaka,0
2025-01-04,Shirt,Formal,1503,31,1,1503,Sunny,None,Sylhet,0
2025-05-01,Jeans,Denim,2519,19,1,2519,Sunny,Eid,Dhaka,0
2025-10-20,Saree,Traditional,3110,10,9,27990,Humid,None,Chattogram,0
2025-12-21,Shirt,Formal,1268,26,5,6340,Humid,None,Chattogram,0
2025-02-28,Jeans,Denim,2527,17,2,5054,Rainy,Ramadan,Sylhet,0
2025-08-19,Panjabi,Ethnic,1858,49,6,11148,Sunny,None,Chattogram,0
2025-06-26,T-Shirt,Casual,567,33,5,2835,Cold,None,Chattogram,0
2025-12-13,Shirt,Formal,1445,20,6,8670,Humid,None,Sylhet,0
2025-09-02,Hoodie,Winter,2082,39,0,0,Rainy,None,Chattogram,0
2025-03-17,T-Shirt,Casual,673,31,2,1346,Rainy,Ramadan,Sylhet,0
2025-09-06,Shirt,Formal,1322,14,6,7932,Humid,None,Chattogram,0
2025-07-26,Shirt,Formal,1482,57,6,8892,Humid,None,Chattogram,49
2025-03-24,Shirt,Formal,1541,51,6,9246,Cold,None,Chattogram,0
2025-01-10,T-Shirt,Casual,651,27,4,2604,Rainy,None,Dhaka,0
2025-05-11,Hoodie,Winter,2078,38,1,2078,Humid,Eid,Dhaka,0
2025-02-21,Shirt,Formal,1496,45,6,8976,Cold,None,Dhaka,0
2025-04-03,Panjabi,Ethnic,1675,42,7,11725,Cold,None,Chattogram,0
2025-05-17,T-Shirt,Casual,887,20,7,6209,Humid,Eid,Chattogram,0
2025-11-17,Hoodie,Winter,2409,31,7,16863,Sunny,None,Chattogram,0
2025-06-16,Jeans,Denim,2641,15,2,5282,Rainy,None,Dhaka,0
2025-06-30,T-Shirt,Casual,558,14,6,3348,Rainy,None,Dhaka,0
2025-10-08,Saree,Traditional,3317,26,9,29853,Humid,None,Dhaka,25
2025-08-08,Saree,Traditional,3427,24,2,6854,Rainy,None,Sylhet,0
2025-01-18,T-Shirt,Casual,846,10,4,3384,Sunny,None,Dhaka,0
2025-03-19,Panjabi,Ethnic,1683,31,11,18513,Sunny,None,Chattogram,0
2025-02-24,Jeans,Denim,2277,15,0,0,Rainy,None,Sylhet,0
2025-03-03,T-Shirt,Casual,611,39,8,4888,Sunny,None,Chattogram,37
2025-03-16,Saree,Traditional,3293,19,5,16465,Humid,None,Sylhet,0
2025-11-11,Jeans,Denim,2574,15,0,0,Cold,None,Dhaka,0
2025-03-02,Hoodie,Winter,2364,29,2,4728,Sunny,Ramadan,Chattogram,0
2025-05-10,Panjabi,Ethnic,1798,21,10,17980,Sunny,None,Chattogram,0
2025-08-18,Hoodie,Winter,2181,27,2,4362,Sunny,None,Chattogram,0
2025-10-19,Panjabi,Ethnic,1873,12,9,16857,Cold,None,Sylhet,0
2025-07-14,Shirt,Formal,1428,44,1,1428,Rainy,None,Dhaka,0
2025-08-20,Hoodie,Winter,2248,23,4,8992,Sunny,None,Dhaka,0
2025-04-20,Panjabi,Ethnic,1817,10,2,3634,Humid,Pohela Boishakh,Sylhet,0
2025-07-12,Jeans,Denim,2504,15,0,0,Humid,None,Chattogram,0
2025-05-24,T-Shirt,Casual,695,38,1,695,Humid,Eid,Sylhet,0
2025-04-07,T-Shirt,Casual,763,35,3,2289,Sunny,Ramadan,Dhaka,0
2025-01-25,T-Shirt,Casual,593,35,0,0,Humid,None,Chattogram,0
2025-07-20,T-Shirt,Casual,676,33,2,1352,Cold,None,Dhaka,0
2025-02-21,Shirt,Formal,1351,35,9,12159,Humid,None,Chattogram,0
2025-07-13,T-Shirt,Casual,648,26,7,4536,Rainy,None,Dhaka,0
2025-05-07,Hoodie,Winter,2231,22,1,2231,Sunny,None,Dhaka,0
2025-01-01,Saree,Traditional,3105,13,6,18630,Rainy,None,Sylhet,0
2025-08-13,Jeans,Denim,2479,15,0,0,Cold,None,Dhaka,0
2025-06-22,Hoodie,Winter,2327,20,2,4654,Humid,None,Dhaka,0
2025-04-17,Saree,Traditional,3155,41,13,41015,Humid,Eid,Sylhet,41
2025-02-03,Jeans,Denim,2460,13,2,4920,Humid,None,Sylhet,0
2025-07-11,Saree,Traditional,3130,40,1,3130,Sunny,None,Chattogram,0
2025-03-24,Hoodie,Winter,2255,20,0,0,Cold,Ramadan,Chattogram,0
2025-06-30,T-Shirt,Casual,647,24,2,1294,Cold,None,Chattogram,0
2025-10-31,Hoodie,Winter,2398,20,0,0,Sunny,None,Dhaka,0
2025-02-02,Panjabi,Ethnic,1953,34,5,9765,Rainy,None,Chattogram,29
2025-05-24,Jeans,Denim,2368,13,0,0,Humid,Eid,Chattogram,0
2025-05-27,Panjabi,Ethnic,1678,50,28,46984,Cold,Eid,Dhaka,44
2025-05-26,Hoodie,Winter,2129,20,0,0,Humid,Eid,Dhaka,0
2025-02-08,T-Shirt,Casual,747,20,4,2988,Sunny,None,Chattogram,0
2025-06-11,T-Shirt,Casual,663,19,1,663,Cold,None,Dhaka,0
2025-03-31,Panjabi,Ethnic,1938,33,17,32946,Rainy,Eid,Sylhet,0
2025-08-20,Jeans,Denim,2494,11,2,4988,Cold,None,Sylhet,0
2025-04-21,Jeans,Denim,2618,11,0,0,Sunny,Ramadan,Chattogram,0
2025-01-12,Shirt,Formal,1394,35,0,0,Rainy,None,Dhaka,0
2025-06-27,Hoodie,Winter,2344,19,1,2344,Sunny,None,Dhaka,0
2025-01-21,Hoodie,Winter,2126,16,3,6378,Rainy,None,Dhaka,0
2025-07-04,Panjabi,Ethnic,1980,22,11,21780,Rainy,None,Sylhet,0
2025-01-27,Hoodie,Winter,2083,11,5,10415,Rainy,None,Chattogram,0
2025-10-20,Jeans,Denim,2637,10,1,2637,Rainy,None,Sylhet,0
2025-11-15,Saree,Traditional,3377,40,0,0,Humid,None,Dhaka,0
2025-02-08,Shirt,Formal,1395,35,0,0,Cold,None,Chattogram,0
2025-03-08,Saree,Traditional,3080,38,2,6160,Sunny,None,Sylhet,0
2025-11-09,T-Shirt,Casual,889,15,4,3556,Sunny,None,Chattogram,0
2025-07-04,Shirt,Formal,1553,33,2,3106,Cold,None,Sylhet,0
2025-11-21,Jeans,Denim,2546,58,1,2546,Sunny,None,Sylhet,49
2025-09-27,Panjabi,Ethnic,1965,16,6,11790,Rainy,None,Sylhet,0
2025-01-04,Jeans,Denim,2462,55,3,7386,Humid,None,Sylhet,0
2025-06-16,T-Shirt,Casual,861,15,0,0,Cold,None,Sylhet,0
2025-08-22,Shirt,Formal,1370,27,6,8220,Humid,None,Dhaka,0
2025-01-09,Jeans,Denim,2425,55,0,0,Sunny,None,Chattogram,0
2025-06-24,Shirt,Formal,1488,26,1,1488,Cold,None,Sylhet,0
2025-10-24,Hoodie,Winter,2381,43,2,4762,Rainy,None,Dhaka,34
2025-07-24,T-Shirt,Casual,939,14,1,939,Cold,None,Chattogram,0
2025-04-07,Panjabi,Ethnic,1789,49,16,28624,Rainy,Eid,Dhaka,49
2025-10-03,Jeans,Denim,2369,55,0,0,Cold,None,Chattogram,0
2025-04-15,Hoodie,Winter,2374,41,2,4748,Humid,Ramadan,Sylhet,0
2025-06-11,Jeans,Denim,2364,55,0,0,Humid,None,Dhaka,0
2025-12-10,Saree,Traditional,3214,27,11,35354,Humid,None,Sylhet,0
2025-09-22,Hoodie,Winter,2074,41,0,0,Rainy,None,Sylhet,0
2025-07-23,Panjabi,Ethnic,1832,48,1,1832,Cold,None,Dhaka,0
2025-05-05,T-Shirt,Casual,921,11,3,2763,Humid,None,Dhaka,0
2025-10-16,Saree,Traditional,3229,22,5,16145,Cold,None,Chattogram,0
2025-06-17,Panjabi,Ethnic,1897,42,6,11382,Rainy,None,Dhaka,0
2025-04-08,Hoodie,Winter,2387,40,1,2387,Sunny,Eid,Dhaka,0
2025-01-20,Hoodie,Winter,2210,40,0,0,Sunny,None,Sylhet,0
2025-09-14,Saree,Traditional,3338,15,7,23366,Rainy,None,Dhaka,0
2025-04-06,Hoodie,Winter,2128,38,2,4256,Rainy,Ramadan,Chattogram,0
2024-12-31,Panjabi,Ethnic,1944,37,5,9720,Rainy,None,Sylhet,0
2025-06-04,Saree,Traditional,3440,15,0,0,Humid,None,Sylhet,0
2025-11-09,Jeans,Denim,2330,55,0,0,Rainy,None,Sylhet,0
2025-11-14,T-Shirt,Casual,576,24,9,5184,Sunny,None,Chattogram,22
2025-03-05,Hoodie,Winter,2183,36,2,4366,Rainy,None,Chattogram,0
2025-10-27,Jeans,Denim,2286,54,1,2286,Sunny,None,Dhaka,0
2025-10-25,Hoodie,Winter,2172,35,1,2172,Rainy,None,Dhaka,0
2025-12-17,Shirt,Formal,1551,21,5,7755,Rainy,None,Chattogram,0
2025-11-19,Hoodie,Winter,2412,31,4,9648,Sunny,None,Sylhet,0
2025-02-11,Panjabi,Ethnic,1899,31,6,11394,Humid,None,Dhaka,0
2025-01-22,Panjabi,Ethnic,1695,21,10,16950,Humid,None,Sylhet,0
2025-07-04,T-Shirt,Casual,919,23,1,919,Rainy,None,Chattogram,0
2025-09-15,Saree,Traditional,3429,41,9,30861,Humid,None,Sylhet,35
2025-09-05,T-Shirt,Casual,599,18,5,2995,Rainy,None,Chattogram,0
2025-08-27,Hoodie,Winter,2156,29,2,4312,Rainy,None,Sylhet,0
2025-09-01,Hoodie,Winter,2149,27,2,4298,Cold,None,Sylhet,0
2025-06-19,Jeans,Denim,2319,54,0,0,Humid,None,Dhaka,0
2025-12-22,Panjabi,Ethnic,1780,16,5,8900,Rainy,None,Chattogram,0
2025-06-12,Saree,Traditional,3114,38,3,9342,Humid,None,Chattogram,0
2025-12-01,Hoodie,Winter,2061,21,6,12366,Rainy,None,Chattogram,0
2025-02-19,Jeans,Denim,2647,54,0,0,Cold,None,Sylhet,0
2025-04-09,T-Shirt,Casual,918,18,0,0,Humid,Pohela Boishakh,Dhaka,0
2025-12-27,Panjabi,Ethnic,1724,13,3,5172,Sunny,None,Chattogram,0
2025-10-12,Panjabi,Ethnic,1671,54,5,8355,Humid,None,Dhaka,46
2025-02-27,Jeans,Denim,2573,53,1,2573,Rainy,None,Sylhet,0
2025-03-04,Shirt,Formal,1434,13,8,11472,Cold,Ramadan,Sylhet,0
2025-03-10,Panjabi,Ethnic,1793,47,7,12551,Sunny,None,Dhaka,0
2025-06-05,Saree,Traditional,3252,37,1,3252,Humid,None,Chattogram,0
2025-02-24,Saree,Traditional,3059,27,10,30590,Humid,None,Sylhet,0
2025-06-26,Hoodie,Winter,2359,17,4,9436,Rainy,None,Sylhet,0
2025-01-27,Saree,Traditional,3197,20,7,22379,Cold,None,Chattogram,0
2025-12-20,Panjabi,Ethnic,1759,36,11,19349,Cold,None,Sylhet,0
2025-06-20,Saree,Traditional,3266,11,9,29394,Rainy,None,Dhaka,0
2025-02-04,T-Shirt,Casual,812,15,3,2436,Rainy,None,Chattogram,0
